location_id,location_name,sex_id,age_group_id,age_group_name,sex_name,year_id,measure_id,measure_name,metric_name,Population,upper,lower,Proportion of the population considered current smokers (currently use any smoked tobacco product on a daily or occasional basis),"Proportion of the population with unsafe water exposure, unimproved & untreated (mean value directly from IHME)","Proportion of the population with unsafe sanitation exposure, unimproved & untreated (mean value directly from IHME)","Physical activity represented by Metabolic Equivalent, METs (ratio of the working metabolic rate to the resting metabolic rate; one MET is equivalent to 1 kcal/kg/hour) (mean average value directly from IHME)",Proportion of the population exposed to household air pollution from solid fuels (mean value directly from IHME),"Daily alcohol consumption in current drinkers, per day over a 12-month period (mean average value g/day directly from IHME)",High blood pressure measured through brachial systolic blood pressure level (mean average value mmHg directly from IHME),High body-mass index level (obesity defined as a BMI greater than 20 to 25 kg/m2 for adults) (mean value directly from IHME),High cholesterol measured through blood concentration of low-density lipoprotein (LDL) in units of mmol/L (mean average value directly from IHME),"Proportion of the population exposed to high occupational particulate matter, gases and fumes (mean value directly from IHME)"
4766,Pernambuco,2,42,Neonatal,Female,2017,44,Population,Number,"6,698.94","7,837.17","5,667.94",,,,,,,,,,
4766,Pernambuco,2,164,Birth,Female,2017,44,Population,Number,"89,950.27","100,559.07","80,939.47",,,,,,0.42,,,,
4767,Piaui,1,2,Early Neonatal,Male,2017,44,Population,Number,684.63,798.05,575.34,,0.05,0.40,,0.12,0.34,,,,
4767,Piaui,1,3,Late Neonatal,Male,2017,44,Population,Number,"2,042.66","2,381.07","1,716.57",,0.05,0.40,,0.12,0.34,,,,
4767,Piaui,1,4,Post Neonatal,Male,2017,44,Population,Number,"32,916.45","38,370.26","27,662.08",,0.05,0.40,,0.12,0.43,,,,
4767,Piaui,1,5,1 to 4,Male,2017,44,Population,Number,"138,064.67","159,252.48","116,141.46",,0.05,0.40,,0.12,0.88,,,,
4767,Piaui,1,6,5 to 9,Male,2017,44,Population,Number,"158,201.93","182,603.92","133,060.60",,0.05,0.40,,0.12,1.71,,,,
4767,Piaui,1,7,10 to 14,Male,2017,44,Population,Number,"155,869.08","180,025.76","131,062.73",0.02,0.05,0.40,,0.12,2.62,,,,
4767,Piaui,1,8,15 to 19,Male,2017,44,Population,Number,"151,731.12","175,379.50","127,517.41",0.03,0.05,0.40,,0.12,7.31,,,,0.01
4767,Piaui,1,9,20 to 24,Male,2017,44,Population,Number,"142,982.86","165,435.01","120,128.04",0.10,0.05,0.40,,0.12,12.21,,23.85,,0.03
4767,Piaui,1,10,25 to 29,Male,2017,44,Population,Number,"135,543.69","156,980.30","113,873.13",0.13,0.05,0.40,"4,439.25",0.12,13.57,123.27,24.88,2.92,0.04
4767,Piaui,1,11,30 to 34,Male,2017,44,Population,Number,"140,821.79","163,130.94","118,303.55",0.12,0.05,0.40,"4,394.87",0.12,13.74,123.18,24.88,3.11,0.05
4767,Piaui,1,12,35 to 39,Male,2017,44,Population,Number,"131,550.31","152,361.77","110,478.05",0.15,0.05,0.40,"4,223.38",0.12,12.70,124.98,26.06,3.27,0.05
4767,Piaui,1,13,40 to 44,Male,2017,44,Population,Number,"110,837.47","128,392.08","93,067.22",0.11,0.05,0.40,"3,945.85",0.12,12.59,125.63,25.87,3.34,0.06
4767,Piaui,1,14,45 to 49,Male,2017,44,Population,Number,"94,951.70","109,988.99","79,754.01",0.12,0.05,0.40,"3,770.90",0.12,13.40,127.53,26.02,3.42,0.06
4767,Piaui,1,15,50 to 54,Male,2017,44,Population,Number,"85,210.09","98,737.04","71,600.98",0.11,0.05,0.40,"3,594.16",0.12,13.60,131.32,26.75,3.43,0.07
4767,Piaui,1,16,55 to 59,Male,2017,44,Population,Number,"72,236.14","83,718.35","60,752.48",0.10,0.05,0.40,"3,304.75",0.12,13.20,134.25,26.15,3.41,0.07
4767,Piaui,1,17,60 to 64,Male,2017,44,Population,Number,"58,755.58","68,077.62","49,434.91",0.11,0.05,0.40,"2,818.54",0.12,12.31,132.98,26.17,3.36,0.08
4767,Piaui,1,18,65 to 69,Male,2017,44,Population,Number,"47,651.33","55,222.65","40,069.29",0.10,0.05,0.40,"2,534.08",0.12,10.91,133.63,25.63,3.27,0.08
4767,Piaui,1,19,70 to 74,Male,2017,44,Population,Number,"35,462.46","41,092.13","29,792.67",0.07,0.05,0.40,"2,441.27",0.12,9.51,137.11,25.14,3.23,0.08
4767,Piaui,1,20,75 to 79,Male,2017,44,Population,Number,"25,701.26","29,765.60","21,583.77",0.05,0.05,0.40,"2,274.75",0.12,8.49,137.77,23.98,3.21,0.07
4767,Piaui,1,30,80 to 84,Male,2017,44,Population,Number,"16,065.38","18,601.34","13,481.16",0.03,0.05,0.40,"2,126.06",0.12,7.86,141.76,23.48,3.15,0.07
4767,Piaui,1,31,85 to 89,Male,2017,44,Population,Number,"8,500.07","9,834.09","7,130.65",0.03,0.05,0.40,"2,126.06",0.12,7.23,141.15,23.48,3.14,0.06
4767,Piaui,1,32,90 to 94,Male,2017,44,Population,Number,"3,444.01","3,972.05","2,888.86",0.03,0.05,0.40,"2,126.06",0.12,6.59,139.11,23.48,3.16,0.05
4767,Piaui,1,235,95 plus,Male,2017,44,Population,Number,"1,119.57","1,290.24",940.18,0.03,0.05,0.40,"2,126.06",0.12,5.96,137.87,23.48,3.08,0.04
4767,Piaui,1,42,Neonatal,Male,2017,44,Population,Number,"2,727.29","3,179.12","2,291.91",,,,,,,,,,
4767,Piaui,1,164,Birth,Male,2017,44,Population,Number,"36,884.71","41,508.98","33,166.90",,,,,,0.33,,,,
4767,Piaui,2,2,Early Neonatal,Female,2017,44,Population,Number,653.38,761.62,549.08,,0.05,0.40,,0.12,0.41,,,,
4767,Piaui,2,3,Late Neonatal,Female,2017,44,Population,Number,"1,952.65","2,276.15","1,640.95",,0.05,0.40,,0.12,0.42,,,,
4767,Piaui,2,4,Post Neonatal,Female,2017,44,Population,Number,"31,536.59","36,761.33","26,502.56",,0.05,0.40,,0.12,0.51,,,,
4767,Piaui,2,5,1 to 4,Female,2017,44,Population,Number,"132,320.93","152,626.58","111,308.56",,0.05,0.40,,0.12,0.99,,,,
4767,Piaui,2,6,5 to 9,Female,2017,44,Population,Number,"152,196.45","175,679.25","128,004.94",,0.05,0.40,,0.12,1.85,,,,
4767,Piaui,2,7,10 to 14,Female,2017,44,Population,Number,"149,390.93","172,550.22","125,610.23",0.01,0.05,0.40,,0.12,2.81,,,,
4767,Piaui,2,8,15 to 19,Female,2017,44,Population,Number,"147,096.80","170,022.67","123,616.08",0.02,0.05,0.40,,0.12,5.78,,,,0.00
4767,Piaui,2,9,20 to 24,Female,2017,44,Population,Number,"144,163.69","166,742.42","121,114.03",0.05,0.05,0.40,,0.12,8.43,,23.71,,0.01
4767,Piaui,2,10,25 to 29,Female,2017,44,Population,Number,"145,219.82","168,066.28","122,000.21",0.07,0.05,0.40,"2,433.77",0.12,8.77,113.62,24.39,2.84,0.01
4767,Piaui,2,11,30 to 34,Female,2017,44,Population,Number,"151,003.35","174,857.75","126,850.98",0.06,0.05,0.40,"2,451.54",0.12,8.83,114.86,25.46,2.93,0.02
4767,Piaui,2,12,35 to 39,Female,2017,44,Population,Number,"139,251.09","161,261.46","116,934.88",0.05,0.05,0.40,"2,485.38",0.12,8.58,117.26,25.52,3.03,0.02
4767,Piaui,2,13,40 to 44,Female,2017,44,Population,Number,"119,890.30","138,854.29","100,681.64",0.06,0.05,0.40,"2,569.73",0.12,8.70,119.76,25.74,3.13,0.02
4767,Piaui,2,14,45 to 49,Female,2017,44,Population,Number,"102,611.76","118,839.70","86,192.51",0.07,0.05,0.40,"2,456.38",0.12,9.16,121.36,26.68,3.34,0.02
4767,Piaui,2,15,50 to 54,Female,2017,44,Population,Number,"94,482.30","109,477.68","79,429.47",0.07,0.05,0.40,"2,279.61",0.12,9.55,127.48,26.79,3.51,0.02
4767,Piaui,2,16,55 to 59,Female,2017,44,Population,Number,"82,782.14","95,912.68","69,652.32",0.06,0.05,0.40,"2,176.67",0.12,9.88,128.44,26.93,3.65,0.02
4767,Piaui,2,17,60 to 64,Female,2017,44,Population,Number,"68,489.67","79,334.34","57,663.64",0.05,0.05,0.40,"2,044.21",0.12,9.21,132.67,26.46,3.71,0.02
4767,Piaui,2,18,65 to 69,Female,2017,44,Population,Number,"53,679.12","62,187.16","45,183.60",0.07,0.05,0.40,"1,888.39",0.12,7.53,134.65,26.60,3.60,0.02
4767,Piaui,2,19,70 to 74,Female,2017,44,Population,Number,"41,435.31","48,013.79","34,853.75",0.03,0.05,0.40,"1,789.19",0.12,5.86,136.61,26.31,3.61,0.02
4767,Piaui,2,20,75 to 79,Female,2017,44,Population,Number,"31,484.32","36,471.43","26,467.96",0.03,0.05,0.40,"1,757.37",0.12,5.24,137.71,25.00,3.58,0.02
4767,Piaui,2,30,80 to 84,Female,2017,44,Population,Number,"20,700.46","23,967.86","17,394.44",0.01,0.05,0.40,"1,742.92",0.12,5.68,134.54,25.55,3.54,0.02
4767,Piaui,2,31,85 to 89,Female,2017,44,Population,Number,"12,179.37","14,095.69","10,223.40",0.01,0.05,0.40,"1,742.92",0.12,6.11,136.69,25.55,3.53,0.02
4767,Piaui,2,32,90 to 94,Female,2017,44,Population,Number,"5,484.08","6,343.72","4,592.60",0.01,0.05,0.40,"1,742.92",0.12,6.54,130.72,25.55,3.46,0.01
4767,Piaui,2,235,95 plus,Female,2017,44,Population,Number,"2,113.51","2,438.03","1,771.12",0.01,0.05,0.40,"1,742.92",0.12,6.98,128.41,25.55,3.40,0.01
4767,Piaui,2,42,Neonatal,Female,2017,44,Population,Number,"2,606.03","3,037.77","2,190.03",,,,,,,,,,
4767,Piaui,2,164,Birth,Female,2017,44,Population,Number,"35,166.94","39,575.84","31,622.26",,,,,,0.41,,,,
4768,Rio de Janeiro,1,2,Early Neonatal,Male,2017,44,Population,Number,"1,993.09","2,329.85","1,684.51",,0.02,0.05,,0.01,0.33,,,,
4768,Rio de Janeiro,1,3,Late Neonatal,Male,2017,44,Population,Number,"5,953.35","6,959.37","5,031.61",,0.02,0.05,,0.01,0.33,,,,
4768,Rio de Janeiro,1,4,Post Neonatal,Male,2017,44,Population,Number,"95,889.01","112,092.90","81,042.50",,0.02,0.05,,0.01,0.42,,,,
4768,Rio de Janeiro,1,5,1 to 4,Male,2017,44,Population,Number,"432,765.66","502,821.65","364,613.57",,0.02,0.05,,0.01,0.86,,,,
4768,Rio de Janeiro,1,6,5 to 9,Male,2017,44,Population,Number,"558,780.49","648,961.28","470,822.71",,0.02,0.05,,0.01,1.68,,,,
4768,Rio de Janeiro,1,7,10 to 14,Male,2017,44,Population,Number,"604,228.11","702,119.76","509,341.54",0.01,0.02,0.05,,0.01,2.58,,,,
4768,Rio de Janeiro,1,8,15 to 19,Male,2017,44,Population,Number,"660,043.85","767,136.25","556,297.67",0.08,0.02,0.05,,0.01,7.14,,,,0.01
4768,Rio de Janeiro,1,9,20 to 24,Male,2017,44,Population,Number,"685,745.90","797,243.70","578,205.54",0.15,0.02,0.05,,0.01,11.92,,24.59,,0.03
4768,Rio de Janeiro,1,10,25 to 29,Male,2017,44,Population,Number,"657,680.41","764,808.83","554,792.60",0.13,0.02,0.05,"3,294.06",0.01,13.26,125.23,25.97,3.02,0.04
4768,Rio de Janeiro,1,11,30 to 34,Male,2017,44,Population,Number,"669,452.04","778,504.89","564,785.03",0.13,0.02,0.05,"3,208.26",0.01,13.42,128.52,26.75,3.23,0.05
4768,Rio de Janeiro,1,12,35 to 39,Male,2017,44,Population,Number,"679,247.75","789,685.14","573,159.80",0.12,0.02,0.05,"3,138.34",0.01,12.40,127.64,26.37,3.39,0.06
4768,Rio de Janeiro,1,13,40 to 44,Male,2017,44,Population,Number,"606,673.85","705,445.98","511,921.92",0.10,0.02,0.05,"2,969.39",0.01,12.33,129.75,27.44,3.47,0.06
4768,Rio de Janeiro,1,14,45 to 49,Male,2017,44,Population,Number,"546,863.93","636,136.57","461,530.11",0.12,0.02,0.05,"2,791.71",0.01,13.23,132.42,27.31,3.54,0.07
4768,Rio de Janeiro,1,15,50 to 54,Male,2017,44,Population,Number,"522,974.97","608,205.26","441,556.12",0.16,0.02,0.05,"2,727.93",0.01,13.42,134.49,27.46,3.55,0.07
4768,Rio de Janeiro,1,16,55 to 59,Male,2017,44,Population,Number,"463,546.11","538,890.00","391,447.71",0.15,0.02,0.05,"2,603.64",0.01,12.90,137.01,26.92,3.53,0.08
4768,Rio de Janeiro,1,17,60 to 64,Male,2017,44,Population,Number,"374,444.11","435,319.71","316,159.71",0.16,0.02,0.05,"2,305.96",0.01,11.98,137.37,26.88,3.47,0.08
4768,Rio de Janeiro,1,18,65 to 69,Male,2017,44,Population,Number,"292,823.04","340,505.71","247,230.54",0.13,0.02,0.05,"2,093.02",0.01,10.66,137.78,26.49,3.38,0.09
4768,Rio de Janeiro,1,19,70 to 74,Male,2017,44,Population,Number,"191,623.44","222,965.80","161,674.51",0.11,0.02,0.05,"2,014.39",0.01,9.33,136.26,26.59,3.34,0.09
4768,Rio de Janeiro,1,20,75 to 79,Male,2017,44,Population,Number,"133,934.01","155,842.99","112,983.85",0.06,0.02,0.05,"1,951.20",0.01,8.35,137.48,25.97,3.32,0.08
4768,Rio de Janeiro,1,30,80 to 84,Male,2017,44,Population,Number,"73,584.45","85,661.55","62,019.86",0.03,0.02,0.05,"1,876.19",0.01,7.72,136.20,25.92,3.26,0.07
4768,Rio de Janeiro,1,31,85 to 89,Male,2017,44,Population,Number,"38,131.03","44,375.22","32,140.24",0.03,0.02,0.05,"1,876.19",0.01,7.09,130.61,25.92,3.24,0.06
4768,Rio de Janeiro,1,32,90 to 94,Male,2017,44,Population,Number,"12,844.58","14,941.88","10,830.29",0.03,0.02,0.05,"1,876.19",0.01,6.45,129.83,25.92,3.26,0.06
4768,Rio de Janeiro,1,235,95 plus,Male,2017,44,Population,Number,"2,660.74","3,098.04","2,239.21",0.03,0.02,0.05,"1,876.19",0.01,5.82,128.86,25.92,3.18,0.05
4768,Rio de Janeiro,1,42,Neonatal,Male,2017,44,Population,Number,"7,946.44","9,289.22","6,716.12",,,,,,,,,,
4768,Rio de Janeiro,1,164,Birth,Male,2017,44,Population,Number,"104,403.88","117,606.58","93,369.66",,,,,,0.32,,,,
4768,Rio de Janeiro,2,2,Early Neonatal,Female,2017,44,Population,Number,"1,902.48","2,223.93","1,607.94",,0.02,0.05,,0.01,0.40,,,,
4768,Rio de Janeiro,2,3,Late Neonatal,Female,2017,44,Population,Number,"5,687.72","6,648.70","4,807.15",,0.02,0.05,,0.01,0.41,,,,
4768,Rio de Janeiro,2,4,Post Neonatal,Female,2017,44,Population,Number,"91,753.74","107,258.87","77,548.06",,0.02,0.05,,0.01,0.50,,,,
4768,Rio de Janeiro,2,5,1 to 4,Female,2017,44,Population,Number,"415,451.64","482,700.29","350,032.40",,0.02,0.05,,0.01,0.96,,,,
4768,Rio de Janeiro,2,6,5 to 9,Female,2017,44,Population,Number,"540,900.53","628,187.30","455,770.43",,0.02,0.05,,0.01,1.81,,,,
4768,Rio de Janeiro,2,7,10 to 14,Female,2017,44,Population,Number,"584,030.81","678,651.31","492,337.74",0.05,0.02,0.05,,0.01,2.75,,,,
4768,Rio de Janeiro,2,8,15 to 19,Female,2017,44,Population,Number,"647,411.79","752,406.19","545,678.14",0.09,0.02,0.05,,0.01,5.65,,,,0.00
4768,Rio de Janeiro,2,9,20 to 24,Female,2017,44,Population,Number,"687,319.59","799,054.11","579,485.49",0.09,0.02,0.05,,0.01,8.24,,24.04,,0.01
4768,Rio de Janeiro,2,10,25 to 29,Female,2017,44,Population,Number,"680,278.11","791,075.58","573,714.14",0.09,0.02,0.05,"2,089.84",0.01,8.53,117.38,25.41,2.90,0.02
4768,Rio de Janeiro,2,11,30 to 34,Female,2017,44,Population,Number,"711,598.94","827,415.60","600,381.89",0.07,0.02,0.05,"2,100.34",0.01,8.60,118.66,26.35,3.00,0.02
4768,Rio de Janeiro,2,12,35 to 39,Female,2017,44,Population,Number,"739,549.80","859,676.82","624,410.63",0.09,0.02,0.05,"2,130.29",0.01,8.44,120.72,26.86,3.11,0.02
4768,Rio de Janeiro,2,13,40 to 44,Female,2017,44,Population,Number,"665,216.28","773,501.17","561,641.01",0.08,0.02,0.05,"2,232.68",0.01,8.54,124.94,26.81,3.22,0.02
4768,Rio de Janeiro,2,14,45 to 49,Female,2017,44,Population,Number,"610,133.95","709,704.92","515,254.55",0.12,0.02,0.05,"2,192.92",0.01,8.90,128.96,27.51,3.41,0.02
4768,Rio de Janeiro,2,15,50 to 54,Female,2017,44,Population,Number,"595,310.42","692,318.37","502,970.18",0.15,0.02,0.05,"2,027.40",0.01,9.26,130.87,27.70,3.59,0.03
4768,Rio de Janeiro,2,16,55 to 59,Female,2017,44,Population,Number,"548,551.76","637,647.89","463,660.01",0.15,0.02,0.05,"1,936.79",0.01,9.62,133.44,27.77,3.73,0.03
4768,Rio de Janeiro,2,17,60 to 64,Female,2017,44,Population,Number,"469,268.00","545,213.70","396,737.11",0.09,0.02,0.05,"1,843.76",0.01,8.98,135.82,27.97,3.79,0.03
4768,Rio de Janeiro,2,18,65 to 69,Female,2017,44,Population,Number,"377,278.35","438,212.78","319,107.31",0.08,0.02,0.05,"1,745.12",0.01,7.34,138.57,28.18,3.68,0.03
4768,Rio de Janeiro,2,19,70 to 74,Female,2017,44,Population,Number,"270,881.75","314,732.51","229,041.85",0.06,0.02,0.05,"1,669.97",0.01,5.69,140.54,27.10,3.68,0.03
4768,Rio de Janeiro,2,20,75 to 79,Female,2017,44,Population,Number,"198,615.89","230,673.33","167,922.26",0.04,0.02,0.05,"1,653.47",0.01,5.09,139.88,27.05,3.67,0.03
4768,Rio de Janeiro,2,30,80 to 84,Female,2017,44,Population,Number,"134,005.72","155,604.47","113,306.63",0.04,0.02,0.05,"1,620.15",0.01,5.53,142.21,25.33,3.61,0.03
4768,Rio de Janeiro,2,31,85 to 89,Female,2017,44,Population,Number,"80,077.09","92,907.13","67,684.16",0.04,0.02,0.05,"1,620.15",0.01,5.97,141.66,25.33,3.59,0.02
4768,Rio de Janeiro,2,32,90 to 94,Female,2017,44,Population,Number,"32,069.15","37,237.58","27,075.42",0.04,0.02,0.05,"1,620.15",0.01,6.41,146.36,25.33,3.52,0.02
4768,Rio de Janeiro,2,235,95 plus,Female,2017,44,Population,Number,"8,742.76","10,148.61","7,375.81",0.04,0.02,0.05,"1,620.15",0.01,6.84,141.41,25.33,3.46,0.02
4768,Rio de Janeiro,2,42,Neonatal,Female,2017,44,Population,Number,"7,590.20","8,872.63","6,415.09",,,,,,,,,,
4768,Rio de Janeiro,2,164,Birth,Female,2017,44,Population,Number,"99,541.63","112,129.47","89,021.30",,,,,,0.40,,,,
4769,Rio Grande do Norte,1,2,Early Neonatal,Male,2017,44,Population,Number,641.20,755.73,539.67,,0.03,0.24,,0.07,0.33,,,,
4769,Rio Grande do Norte,1,3,Late Neonatal,Male,2017,44,Population,Number,"1,920.67","2,263.74","1,616.56",,0.03,0.24,,0.07,0.34,,,,
4769,Rio Grande do Norte,1,4,Post Neonatal,Male,2017,44,Population,Number,"30,877.81","36,393.90","25,988.31",,0.03,0.24,,0.07,0.43,,,,
4769,Rio Grande do Norte,1,5,1 to 4,Male,2017,44,Population,Number,"128,384.00","150,653.93","108,338.46",,0.03,0.24,,0.07,0.88,,,,
4769,Rio Grande do Norte,1,6,5 to 9,Male,2017,44,Population,Number,"145,378.98","170,624.83","122,584.32",,0.03,0.24,,0.07,1.70,,,,
4769,Rio Grande do Norte,1,7,10 to 14,Male,2017,44,Population,Number,"143,214.39","168,091.55","120,774.69",0.01,0.03,0.24,,0.07,2.62,,,,
4769,Rio Grande do Norte,1,8,15 to 19,Male,2017,44,Population,Number,"146,913.15","172,417.69","123,902.83",0.07,0.03,0.24,,0.07,7.30,,,,0.01
4769,Rio Grande do Norte,1,9,20 to 24,Male,2017,44,Population,Number,"150,482.26","176,601.57","126,946.47",0.11,0.03,0.24,,0.07,12.17,,24.46,,0.03
4769,Rio Grande do Norte,1,10,25 to 29,Male,2017,44,Population,Number,"150,461.69","176,560.47","126,952.25",0.12,0.03,0.24,"4,220.35",0.07,13.47,122.26,25.58,2.95,0.04
4769,Rio Grande do Norte,1,11,30 to 34,Male,2017,44,Population,Number,"152,577.57","179,071.07","128,746.43",0.12,0.03,0.24,"4,122.75",0.07,13.64,122.43,26.32,3.15,0.05
4769,Rio Grande do Norte,1,12,35 to 39,Male,2017,44,Population,Number,"136,777.07","160,612.63","115,448.72",0.09,0.03,0.24,"3,930.27",0.07,12.69,123.53,26.75,3.30,0.06
4769,Rio Grande do Norte,1,13,40 to 44,Male,2017,44,Population,Number,"116,549.34","136,854.23","98,364.71",0.10,0.03,0.24,"3,660.85",0.07,12.63,126.66,26.93,3.39,0.06
4769,Rio Grande do Norte,1,14,45 to 49,Male,2017,44,Population,Number,"106,241.25","124,725.07","89,660.13",0.13,0.03,0.24,"3,488.78",0.07,13.47,128.99,26.85,3.46,0.07
4769,Rio Grande do Norte,1,15,50 to 54,Male,2017,44,Population,Number,"97,798.20","114,903.76","82,545.66",0.13,0.03,0.24,"3,363.01",0.07,13.65,132.09,26.73,3.47,0.07
4769,Rio Grande do Norte,1,16,55 to 59,Male,2017,44,Population,Number,"75,622.10","88,927.55","63,823.82",0.14,0.03,0.24,"3,147.86",0.07,13.17,136.42,26.78,3.45,0.08
4769,Rio Grande do Norte,1,17,60 to 64,Male,2017,44,Population,Number,"55,492.59","65,280.39","46,820.30",0.12,0.03,0.24,"2,706.67",0.07,12.24,137.40,27.14,3.40,0.09
4769,Rio Grande do Norte,1,18,65 to 69,Male,2017,44,Population,Number,"45,732.63","53,800.25","38,584.14",0.11,0.03,0.24,"2,440.16",0.07,10.86,138.59,26.96,3.31,0.09
4769,Rio Grande do Norte,1,19,70 to 74,Male,2017,44,Population,Number,"34,803.90","40,925.35","29,371.23",0.08,0.03,0.24,"2,366.93",0.07,9.48,138.80,26.46,3.28,0.09
4769,Rio Grande do Norte,1,20,75 to 79,Male,2017,44,Population,Number,"23,672.56","27,845.28","19,973.40",0.03,0.03,0.24,"2,218.16",0.07,8.47,138.01,25.58,3.25,0.08
4769,Rio Grande do Norte,1,30,80 to 84,Male,2017,44,Population,Number,"14,748.87","17,342.99","12,448.09",0.02,0.03,0.24,"2,084.72",0.07,7.83,137.74,25.59,3.19,0.08
4769,Rio Grande do Norte,1,31,85 to 89,Male,2017,44,Population,Number,"8,404.62","9,881.77","7,097.97",0.02,0.03,0.24,"2,084.72",0.07,7.18,136.72,25.59,3.18,0.07
4769,Rio Grande do Norte,1,32,90 to 94,Male,2017,44,Population,Number,"4,344.12","5,099.12","3,677.38",0.02,0.03,0.24,"2,084.72",0.07,6.54,134.86,25.59,3.20,0.06
4769,Rio Grande do Norte,1,235,95 plus,Male,2017,44,Population,Number,"1,787.54","2,092.12","1,518.30",0.02,0.03,0.24,"2,084.72",0.07,5.90,133.89,25.59,3.12,0.05
4769,Rio Grande do Norte,1,42,Neonatal,Male,2017,44,Population,Number,"2,561.87","3,019.47","2,156.23",,,,,,,,,,
4769,Rio Grande do Norte,1,164,Birth,Male,2017,44,Population,Number,"34,442.48","38,886.65","30,882.30",,,,,,0.33,,,,
4769,Rio Grande do Norte,2,2,Early Neonatal,Female,2017,44,Population,Number,611.39,720.60,514.58,,0.03,0.24,,0.07,0.41,,,,
4769,Rio Grande do Norte,2,3,Late Neonatal,Female,2017,44,Population,Number,"1,830.03","2,156.89","1,540.25",,0.03,0.24,,0.07,0.42,,,,
4769,Rio Grande do Norte,2,4,Post Neonatal,Female,2017,44,Population,Number,"29,534.20","34,810.10","24,857.71",,0.03,0.24,,0.07,0.51,,,,
4769,Rio Grande do Norte,2,5,1 to 4,Female,2017,44,Population,Number,"122,943.25","144,270.94","103,748.59",,0.03,0.24,,0.07,0.98,,,,
4769,Rio Grande do Norte,2,6,5 to 9,Female,2017,44,Population,Number,"139,833.81","164,120.89","117,909.93",,0.03,0.24,,0.07,1.85,,,,
4769,Rio Grande do Norte,2,7,10 to 14,Female,2017,44,Population,Number,"137,234.37","161,076.83","115,729.62",0.02,0.03,0.24,,0.07,2.81,,,,
4769,Rio Grande do Norte,2,8,15 to 19,Female,2017,44,Population,Number,"142,457.14","167,189.94","120,139.93",0.02,0.03,0.24,,0.07,5.76,,,,0.00
4769,Rio Grande do Norte,2,9,20 to 24,Female,2017,44,Population,Number,"149,904.36","175,920.92","126,440.12",0.05,0.03,0.24,,0.07,8.40,,24.51,,0.01
4769,Rio Grande do Norte,2,10,25 to 29,Female,2017,44,Population,Number,"155,368.02","182,324.50","131,098.50",0.04,0.03,0.24,"2,344.49",0.07,8.73,113.82,25.32,2.90,0.02
4769,Rio Grande do Norte,2,11,30 to 34,Female,2017,44,Population,Number,"158,118.12","185,607.30","133,475.60",0.04,0.03,0.24,"2,373.83",0.07,8.81,115.25,26.21,2.99,0.02
4769,Rio Grande do Norte,2,12,35 to 39,Female,2017,44,Population,Number,"142,959.31","167,908.77","120,698.65",0.05,0.03,0.24,"2,402.25",0.07,8.61,118.44,26.63,3.10,0.02
4769,Rio Grande do Norte,2,13,40 to 44,Female,2017,44,Population,Number,"125,698.05","147,614.31","106,131.69",0.08,0.03,0.24,"2,484.38",0.07,8.71,122.85,26.93,3.20,0.02
4769,Rio Grande do Norte,2,14,45 to 49,Female,2017,44,Population,Number,"115,539.73","135,672.54","97,553.03",0.08,0.03,0.24,"2,397.97",0.07,9.11,124.85,27.37,3.40,0.02
4769,Rio Grande do Norte,2,15,50 to 54,Female,2017,44,Population,Number,"108,688.88","127,729.01","91,770.42",0.09,0.03,0.24,"2,242.23",0.07,9.48,128.47,27.71,3.60,0.02
4769,Rio Grande do Norte,2,16,55 to 59,Female,2017,44,Population,Number,"86,878.33","102,184.57","73,317.20",0.10,0.03,0.24,"2,149.15",0.07,9.83,131.17,27.70,3.74,0.02
4769,Rio Grande do Norte,2,17,60 to 64,Female,2017,44,Population,Number,"66,966.17","78,809.08","56,507.41",0.07,0.03,0.24,"2,021.16",0.07,9.18,133.48,27.73,3.79,0.03
4769,Rio Grande do Norte,2,18,65 to 69,Female,2017,44,Population,Number,"55,629.90","65,478.73","46,950.35",0.08,0.03,0.24,"1,867.71",0.07,7.51,135.15,27.69,3.67,0.03
4769,Rio Grande do Norte,2,19,70 to 74,Female,2017,44,Population,Number,"43,562.24","51,270.04","36,771.32",0.05,0.03,0.24,"1,808.59",0.07,5.85,138.03,27.02,3.68,0.03
4769,Rio Grande do Norte,2,20,75 to 79,Female,2017,44,Population,Number,"31,971.89","37,635.84","26,999.55",0.07,0.03,0.24,"1,764.43",0.07,5.23,137.63,26.59,3.66,0.03
4769,Rio Grande do Norte,2,30,80 to 84,Female,2017,44,Population,Number,"21,566.05","25,397.00","18,220.85",0.03,0.03,0.24,"1,750.48",0.07,5.66,144.62,25.93,3.62,0.02
4769,Rio Grande do Norte,2,31,85 to 89,Female,2017,44,Population,Number,"13,110.37","15,450.45","11,079.58",0.03,0.03,0.24,"1,750.48",0.07,6.09,144.47,25.93,3.59,0.02
4769,Rio Grande do Norte,2,32,90 to 94,Female,2017,44,Population,Number,"7,563.35","8,907.23","6,407.83",0.03,0.03,0.24,"1,750.48",0.07,6.51,136.08,25.93,3.52,0.02
4769,Rio Grande do Norte,2,235,95 plus,Female,2017,44,Population,Number,"3,211.06","3,776.82","2,723.79",0.03,0.03,0.24,"1,750.48",0.07,6.94,132.98,25.93,3.47,0.01
4769,Rio Grande do Norte,2,42,Neonatal,Female,2017,44,Population,Number,"2,441.42","2,877.49","2,054.83",,,,,,,,,,
4769,Rio Grande do Norte,2,164,Birth,Female,2017,44,Population,Number,"32,838.44","37,075.64","29,444.06",,,,,,0.41,,,,
